"","Date","Count","Hour","Temp","Humidity","Wind_speed","Visibility","Dew_Point","Solar_Radiation","Rainfall","Snowfall","Seasons","Holiday","Functioning"
"758","11/2/2018",127,20,-5.7,67,2.6,2000,-10.8,0,0,0,"Winter","No Holiday","Yes"
"759","11/2/2018",130,10,-6.9,21,3.4,1827,-25.6,1.16,0,0,"Winter","No Holiday","Yes"
"760","11/2/2018",147,19,-5.2,66,3.1,2000,-10.5,0,0,0,"Winter","No Holiday","Yes"
"761","11/2/2018",150,18,-4.6,56,3.6,2000,-12,0.09,0,0,"Winter","No Holiday","Yes"
"762","11/2/2018",155,11,-5,25,3.2,1853,-22,1.75,0,0,"Winter","No Holiday","Yes"
"763","11/2/2018",174,12,-3.9,28,2.9,1921,-19.7,2.12,0,0,"Winter","No Holiday","Yes"
"764","11/2/2018",175,16,-3.6,36,4.4,2000,-16.5,0.67,0,0,"Winter","No Holiday","Yes"
"765","11/2/2018",181,15,-2.6,31,2.7,1987,-17.4,1.36,0,0,"Winter","No Holiday","Yes"
"766","11/2/2018",191,14,-2.2,29,4.1,1983,-17.8,1.93,0,0,"Winter","No Holiday","Yes"
"767","11/2/2018",198,17,-4.2,47,2.7,2000,-13.8,0.31,0,0,"Winter","No Holiday","Yes"
"768","11/2/2018",212,13,-2.4,28,3,1953,-18.4,2.35,0,0,"Winter","No Holiday","Yes"
"769","11/12/2017",44,4,-5.2,35,3.2,2000,-18.3,0,0,0,"Winter","No Holiday","Yes"
"770","11/12/2017",45,3,-4.7,38,2.4,2000,-16.8,0,0,0,"Winter","No Holiday","Yes"
"771","11/12/2017",67,2,-4.2,35,3.4,2000,-17.4,0,0,0,"Winter","No Holiday","Yes"
"772","11/12/2017",86,5,-5.6,38,3.2,1974,-17.6,0,0,0,"Winter","No Holiday","Yes"
"773","11/12/2017",111,1,-3.4,36,3.8,2000,-16.3,0,0,0,"Winter","No Holiday","Yes"
"774","11/12/2017",125,0,-2.5,39,3.4,2000,-14.5,0,0,0,"Winter","No Holiday","Yes"
"775","11/12/2017",136,6,-5.9,39,2.9,1979,-17.6,0,0,0,"Winter","No Holiday","Yes"
"776","11/12/2017",174,23,-10.7,53,1.2,2000,-18.4,0,0,0,"Winter","No Holiday","Yes"
"777","11/12/2017",212,10,-5.3,32,4.5,2000,-19.4,0.62,0,0,"Winter","No Holiday","Yes"
"778","11/12/2017",222,22,-10.2,50,3,2000,-18.6,0,0,0,"Winter","No Holiday","Yes"
"779","11/12/2017",226,11,-4.7,36,3.8,2000,-17.5,1,0,0,"Winter","No Holiday","Yes"
"780","11/12/2017",241,13,-5.4,32,5.1,1986,-19.5,1.24,0,0,"Winter","No Holiday","Yes"
"781","11/12/2017",247,12,-5.2,33,4.6,1973,-19,1.26,0,0,"Winter","No Holiday","Yes"
"782","11/12/2017",253,14,-5.4,31,4.1,1945,-19.9,1.13,0,0,"Winter","No Holiday","Yes"
"783","11/12/2017",254,20,-9.3,49,3.8,2000,-18,0,0,0,"Winter","No Holiday","Yes"
"784","11/12/2017",266,21,-9.7,51,2.5,2000,-17.9,0,0,0,"Winter","No Holiday","Yes"
"785","11/12/2017",269,15,-5.5,33,4.5,2000,-19.2,0.92,0,0,"Winter","No Holiday","Yes"
"786","11/12/2017",277,16,-6,40,4,2000,-17.4,0.55,0,0,"Winter","No Holiday","Yes"
"787","11/12/2017",325,7,-6,39,3.1,1996,-17.7,0,0,0,"Winter","No Holiday","Yes"
"788","11/12/2017",326,9,-5.9,36,5.1,1941,-18.6,0.1,0,0,"Winter","No Holiday","Yes"
"789","11/12/2017",361,17,-7.1,44,4.2,2000,-17.3,0.18,0,0,"Winter","No Holiday","Yes"
"790","11/12/2017",371,19,-8.6,45,3.9,2000,-18.4,0,0,0,"Winter","No Holiday","Yes"
"791","11/12/2017",557,18,-7.9,43,3.3,2000,-18.3,0,0,0,"Winter","No Holiday","Yes"
"792","11/12/2017",653,8,-6,38,3.6,1994,-18,0.01,0,0,"Winter","No Holiday","Yes"
"793","12/1/2018",30,4,-14.3,45,2,2000,-23.6,0,0,0,"Winter","No Holiday","Yes"
"794","12/1/2018",35,5,-14.6,45,1.1,2000,-23.9,0,0,0,"Winter","No Holiday","Yes"
"795","12/1/2018",42,3,-14.1,45,1.8,2000,-23.4,0,0,0,"Winter","No Holiday","Yes"
"796","12/1/2018",83,2,-13.8,43,2.6,2000,-23.7,0,0,0,"Winter","No Holiday","Yes"
"797","12/1/2018",92,6,-14.9,45,2.3,2000,-24.2,0,0,0,"Winter","No Holiday","Yes"
"798","12/1/2018",99,1,-13.7,47,3,2000,-22.6,0,0,0,"Winter","No Holiday","Yes"
"799","12/1/2018",105,0,-13.6,49,1.6,2000,-22,0,0,0,"Winter","No Holiday","Yes"
"800","12/1/2018",119,10,-13,37,2.2,1960,-24.6,0.59,0,0,"Winter","No Holiday","Yes"
"801","12/1/2018",140,11,-11.2,31,2.4,1944,-25,0.94,0,0,"Winter","No Holiday","Yes"
"802","12/1/2018",144,23,-6.7,36,1.3,1821,-19.3,0,0,0,"Winter","No Holiday","Yes"
"803","12/1/2018",173,14,-7.2,28,2.3,1990,-22.6,1.14,0,0,"Winter","No Holiday","Yes"
"804","12/1/2018",177,13,-8.2,29,2,1920,-23.1,1.19,0,0,"Winter","No Holiday","Yes"
"805","12/1/2018",177,15,-6.5,26,2.4,1987,-22.8,0.96,0,0,"Winter","No Holiday","Yes"
"806","12/1/2018",178,12,-9.6,27,2,1945,-25.1,1.17,0,0,"Winter","No Holiday","Yes"
"807","12/1/2018",184,21,-7.4,33,1.4,2000,-20.9,0,0,0,"Winter","No Holiday","Yes"
"808","12/1/2018",186,22,-6.9,39,1.6,2000,-18.5,0,0,0,"Winter","No Holiday","Yes"
"809","12/1/2018",189,7,-15.1,45,0.9,2000,-24.4,0,0,0,"Winter","No Holiday","Yes"
"810","12/1/2018",196,9,-14.9,40,1.2,1999,-25.5,0.16,0,0,"Winter","No Holiday","Yes"
"811","12/1/2018",196,16,-5.8,21,1.1,2000,-24.6,0.66,0,0,"Winter","No Holiday","Yes"
"812","12/1/2018",210,20,-7.9,31,1.4,2000,-22.1,0,0,0,"Winter","No Holiday","Yes"
"813","12/1/2018",259,17,-6.5,22,1.5,2000,-24.7,0.28,0,0,"Winter","No Holiday","Yes"
"814","12/1/2018",273,19,-8.2,32,1.1,2000,-22,0,0,0,"Winter","No Holiday","Yes"
"815","12/1/2018",405,18,-7.5,28,2,2000,-22.9,0.02,0,0,"Winter","No Holiday","Yes"
"816","12/1/2018",419,8,-15.1,44,1.2,2000,-24.6,0,0,0,"Winter","No Holiday","Yes"
"817","12/2/2018",21,3,-8.5,35,2.7,2000,-21.2,0,0,0,"Winter","No Holiday","Yes"
"818","12/2/2018",30,5,-9.2,37,1.1,2000,-21.2,0,0,0,"Winter","No Holiday","Yes"
"819","12/2/2018",33,4,-8.6,31,3.5,2000,-22.7,0,0,0,"Winter","No Holiday","Yes"
"820","12/2/2018",45,2,-8.3,49,2.7,2000,-17.1,0,0,0,"Winter","No Holiday","Yes"
"821","12/2/2018",69,1,-7.9,52,3.7,1961,-16,0,0,0,"Winter","No Holiday","Yes"
"822","12/2/2018",103,0,-7.7,52,3.2,1982,-15.8,0,0,0,"Winter","No Holiday","Yes"
"823","12/2/2018",109,6,-9.5,36,1.5,2000,-21.8,0,0,0,"Winter","No Holiday","Yes"
"824","12/2/2018",140,23,-4.4,58,2.4,2000,-11.4,0,0,0,"Winter","No Holiday","Yes"
"825","12/2/2018",161,10,-6.7,23,2.4,1938,-24.4,1.25,0,0,"Winter","No Holiday","Yes"
"826","12/2/2018",182,14,-2.4,30,3.4,1824,-17.6,2.08,0,0,"Winter","No Holiday","Yes"
"827","12/2/2018",190,11,-6.1,25,2.8,1976,-22.9,1.28,0,0,"Winter","No Holiday","Yes"
"828","12/2/2018",200,22,-4.2,57,1.7,2000,-11.4,0,0,0,"Winter","No Holiday","Yes"
"829","12/2/2018",202,12,-4.6,32,4.2,1874,-18.8,1.43,0,0,"Winter","No Holiday","Yes"
"830","12/2/2018",228,15,-2.1,30,3.9,1933,-17.3,2.22,0,0,"Winter","No Holiday","Yes"
"831","12/2/2018",236,7,-9.5,35,1.1,2000,-22.1,0,0,0,"Winter","No Holiday","Yes"
"832","12/2/2018",239,16,-2.4,33,4.5,1815,-16.5,1.55,0,0,"Winter","No Holiday","Yes"
"833","12/2/2018",244,20,-4.7,55,1.7,2000,-12.3,0,0,0,"Winter","No Holiday","Yes"
"834","12/2/2018",246,13,-2.7,29,2.9,1961,-18.3,2.29,0,0,"Winter","No Holiday","Yes"
"835","12/2/2018",253,21,-4.3,59,3,1239,-11.1,0,0,0,"Winter","No Holiday","Yes"
"836","12/2/2018",262,9,-8.4,28,2.2,1947,-23.7,0.49,0,0,"Winter","No Holiday","Yes"
"837","12/2/2018",288,17,-3.1,36,4.4,1988,-16,0.89,0,0,"Winter","No Holiday","Yes"
"838","12/2/2018",340,19,-4.9,52,2,2000,-13.2,0,0,0,"Winter","No Holiday","Yes"
"839","12/2/2018",475,18,-4.4,46,3.5,2000,-14.3,0.23,0,0,"Winter","No Holiday","Yes"
"840","12/2/2018",517,8,-9.1,33,2.1,1998,-22.4,0.03,0,0,"Winter","No Holiday","Yes"
"841","12/12/2017",46,4,-11.6,47,2.1,1982,-20.6,0,0,0,"Winter","No Holiday","Yes"
"842","12/12/2017",54,3,-11.6,50,2.2,1995,-19.9,0,0,0,"Winter","No Holiday","Yes"
"843","12/12/2017",65,5,-11.6,45,2.8,1951,-21.1,0,0,0,"Winter","No Holiday","Yes"
"844","12/12/2017",95,2,-11.5,50,0.7,2000,-19.8,0,0,0,"Winter","No Holiday","Yes"
"845","12/12/2017",104,6,-11.8,47,2.5,1973,-20.8,0,0,0,"Winter","No Holiday","Yes"
"846","12/12/2017",127,1,-11.2,51,1.1,2000,-19.3,0,0,0,"Winter","No Holiday","Yes"
"847","12/12/2017",133,0,-11,51,1.1,2000,-19.1,0,0,0,"Winter","No Holiday","Yes"
"848","12/12/2017",173,23,-9.3,47,2.1,2000,-18.5,0,0,0,"Winter","No Holiday","Yes"
"849","12/12/2017",184,10,-10.5,45,3.3,1855,-20.1,0.6,0,0,"Winter","No Holiday","Yes"
"850","12/12/2017",201,11,-9.4,42,3.1,1815,-19.9,0.93,0,0,"Winter","No Holiday","Yes"
"851","12/12/2017",225,13,-6.9,37,2.4,1955,-19.1,1.22,0,0,"Winter","No Holiday","Yes"
"852","12/12/2017",228,12,-8.3,35,2.9,1967,-21,1.14,0,0,"Winter","No Holiday","Yes"
"853","12/12/2017",248,16,-6,29,2.8,1983,-21.2,0.58,0,0,"Winter","No Holiday","Yes"
"854","12/12/2017",250,15,-5.8,30,2.8,2000,-20.6,0.92,0,0,"Winter","No Holiday","Yes"
"855","12/12/2017",256,22,-9,45,1.3,1999,-18.7,0,0,0,"Winter","No Holiday","Yes"
"856","12/12/2017",258,14,-5.4,32,2,1930,-19.5,1.12,0,0,"Winter","No Holiday","Yes"
"857","12/12/2017",260,20,-8.4,42,1,2000,-19,0,0,0,"Winter","No Holiday","Yes"
"858","12/12/2017",270,21,-8.8,43,1.4,1999,-19.1,0,0,0,"Winter","No Holiday","Yes"
"859","12/12/2017",275,9,-11.8,46,2.9,1956,-21.1,0.1,0,0,"Winter","No Holiday","Yes"
"860","12/12/2017",280,7,-12.1,50,2.3,1929,-20.4,0,0,0,"Winter","No Holiday","Yes"
"861","12/12/2017",305,17,-7,32,2.6,2000,-20.9,0.19,0,0,"Winter","No Holiday","Yes"
"862","12/12/2017",350,19,-8.2,43,1.1,2000,-18.5,0,0,0,"Winter","No Holiday","Yes"
"863","12/12/2017",529,18,-7.7,36,1,2000,-20.2,0,0,0,"Winter","No Holiday","Yes"
"864","12/12/2017",580,8,-12.3,52,1.3,1914,-20.1,0,0,0,"Winter","No Holiday","Yes"
"865","13/01/2018",40,5,-6.3,51,0.8,2000,-14.8,0,0,0,"Winter","No Holiday","Yes"
"866","13/01/2018",42,6,-6.4,59,0.6,887,-13.1,0,0,0,"Winter","No Holiday","Yes"
"867","13/01/2018",43,7,-6.5,68,0.6,571,-11.4,0,0,0,"Winter","No Holiday","Yes"
"868","13/01/2018",47,4,-6.4,46,0.8,1993,-16.1,0,0,0,"Winter","No Holiday","Yes"
"869","13/01/2018",67,8,-6.5,72,0.8,670,-10.7,0,0,0.2,"Winter","No Holiday","Yes"
"870","13/01/2018",77,3,-6.5,42,0.7,1996,-17.3,0,0,0,"Winter","No Holiday","Yes"
"871","13/01/2018",102,9,-6.3,76,0.6,330,-9.8,0.05,0.2,0.4,"Winter","No Holiday","Yes"
"872","13/01/2018",106,10,-5.5,72,0.7,1354,-9.7,0.29,0,0.6,"Winter","No Holiday","Yes"
"873","13/01/2018",131,23,-4.4,81,0.7,420,-7.1,0,0,0,"Winter","No Holiday","Yes"
"874","13/01/2018",133,11,-4.8,70,1,1244,-9.4,0.21,0,0.6,"Winter","No Holiday","Yes"
"875","13/01/2018",145,2,-6.4,40,0.9,2000,-17.8,0,0,0,"Winter","No Holiday","Yes"
"876","13/01/2018",152,0,-6.6,39,1.6,1930,-18.2,0,0,0,"Winter","No Holiday","Yes"
"877","13/01/2018",156,21,-4.1,79,0.7,522,-7.2,0,0,0,"Winter","No Holiday","Yes"
"878","13/01/2018",158,20,-3.9,78,1.1,596,-7.1,0,0,0,"Winter","No Holiday","Yes"
"879","13/01/2018",167,19,-3.3,76,0.8,633,-6.9,0,0,0,"Winter","No Holiday","Yes"
"880","13/01/2018",168,1,-6.5,45,0.5,1964,-16.4,0,0,0,"Winter","No Holiday","Yes"
"881","13/01/2018",168,22,-4.3,81,0.4,435,-7,0,0,0,"Winter","No Holiday","Yes"
"882","13/01/2018",174,12,-3.7,66,1.1,1140,-9.1,0.45,0.2,0.4,"Winter","No Holiday","Yes"
"883","13/01/2018",212,13,-2.5,62,1.4,1087,-8.7,0.66,0,0,"Winter","No Holiday","Yes"
"884","13/01/2018",215,14,-1.8,62,0.7,936,-8.1,0.55,0,0,"Winter","No Holiday","Yes"
"885","13/01/2018",223,18,-2.6,73,1,684,-6.7,0.01,0,0,"Winter","No Holiday","Yes"
"886","13/01/2018",249,16,-1.2,63,0.9,876,-7.3,0.19,0,0,"Winter","No Holiday","Yes"
"887","13/01/2018",251,15,-1.5,62,0.9,957,-7.8,0.28,0,0,"Winter","No Holiday","Yes"
"888","13/01/2018",277,17,-1.4,68,1,761,-6.5,0.11,0,0,"Winter","No Holiday","Yes"
"889","13/02/2018",46,4,-6.4,62,1.8,1978,-12.4,0,0,0,"Winter","No Holiday","Yes"
"890","13/02/2018",51,5,-6.7,64,1.6,1981,-12.3,0,0,0,"Winter","No Holiday","Yes"
"891","13/02/2018",70,3,-6.2,61,1.3,1992,-12.5,0,0,0,"Winter","No Holiday","Yes"
"892","13/02/2018",96,6,-7.1,70,1,1977,-11.6,0,0,0,"Winter","No Holiday","Yes"
"893","13/02/2018",106,2,-6,58,2,2000,-12.9,0,0,0,"Winter","No Holiday","Yes"
"894","13/02/2018",146,1,-5.5,60,1.3,1994,-12,0,0,0,"Winter","No Holiday","Yes"
"895","13/02/2018",158,0,-5,60,1.8,1995,-11.5,0,0,0,"Winter","No Holiday","Yes"
"896","13/02/2018",200,10,-2.4,41,1.5,1905,-13.8,1.19,0,0,"Winter","No Holiday","Yes"
"897","13/02/2018",211,23,2.4,59,3.2,2000,-4.8,0,0,0,"Winter","No Holiday","Yes"
"898","13/02/2018",252,11,-0.3,40,3.4,1728,-12.2,1.73,0,0,"Winter","No Holiday","Yes"
"899","13/02/2018",256,13,2.6,40,3.5,1854,-9.6,2.28,0,0,"Winter","No Holiday","Yes"
"900","13/02/2018",281,12,1,41,3.3,1794,-10.8,2.11,0,0,"Winter","No Holiday","Yes"
"901","13/02/2018",285,9,-5.9,52,1.4,1935,-14.1,0.53,0,0,"Winter","No Holiday","Yes"
"902","13/02/2018",290,21,2.6,57,3.8,2000,-5,0,0,0,"Winter","No Holiday","Yes"
"903","13/02/2018",291,22,2.6,57,3.1,2000,-5,0,0,0,"Winter","No Holiday","Yes"
"904","13/02/2018",294,7,-7.2,70,1.9,1946,-11.7,0,0,0,"Winter","No Holiday","Yes"
"905","13/02/2018",295,15,3.7,40,5.3,1950,-8.6,1.96,0,0,"Winter","No Holiday","Yes"
"906","13/02/2018",300,14,3.7,39,3.8,1908,-9,2.19,0,0,"Winter","No Holiday","Yes"
"907","13/02/2018",323,20,2.3,59,3.8,1981,-4.9,0,0,0,"Winter","No Holiday","Yes"
"908","13/02/2018",328,16,3.9,41,4,1973,-8.1,1.24,0,0,"Winter","No Holiday","Yes"
"909","13/02/2018",406,19,2.4,57,3.2,1995,-5.2,0,0,0,"Winter","No Holiday","Yes"
"910","13/02/2018",410,17,3.5,46,3.1,1992,-7,0.39,0,0,"Winter","No Holiday","Yes"
"911","13/02/2018",568,8,-7.1,68,0.6,1931,-12,0.03,0,0,"Winter","No Holiday","Yes"
"912","13/02/2018",604,18,3.1,50,3.7,2000,-6.3,0.07,0,0,"Winter","No Holiday","Yes"
"913","13/12/2017",41,4,-11.4,58,1.3,1907,-18,0,0,0,"Winter","No Holiday","Yes"
"914","13/12/2017",68,5,-11.5,58,1.1,1923,-18.1,0,0,0,"Winter","No Holiday","Yes"
"915","13/12/2017",79,3,-10.9,55,1.8,1913,-18.1,0,0,0,"Winter","No Holiday","Yes"
"916","13/12/2017",109,6,-11.9,57,1.1,1974,-18.7,0,0,0,"Winter","No Holiday","Yes"
"917","13/12/2017",120,2,-10.4,53,1.8,1949,-18.1,0,0,0,"Winter","No Holiday","Yes"
"918","13/12/2017",168,0,-9.5,48,1.3,1996,-18.4,0,0,0,"Winter","No Holiday","Yes"
"919","13/12/2017",174,23,-9.2,44,0.4,1978,-19.2,0,0,0,"Winter","No Holiday","Yes"
"920","13/12/2017",183,1,-10.2,52,1.6,1997,-18.2,0,0,0,"Winter","No Holiday","Yes"
"921","13/12/2017",202,10,-9.5,39,2.1,1875,-20.9,0.6,0,0,"Winter","No Holiday","Yes"
"922","13/12/2017",240,14,-4.7,27,2.9,1883,-20.8,1.12,0,0,"Winter","No Holiday","Yes"
"923","13/12/2017",240,15,-4.9,26,3.1,1887,-21.5,0.89,0,0,"Winter","No Holiday","Yes"
"924","13/12/2017",251,11,-8.1,35,1.8,1806,-20.9,0.96,0,0,"Winter","No Holiday","Yes"
"925","13/12/2017",251,13,-5.8,28,2.9,1887,-21.4,1.23,0,0,"Winter","No Holiday","Yes"
"926","13/12/2017",263,20,-7.6,35,0.8,2000,-20.4,0,0,0,"Winter","No Holiday","Yes"
"927","13/12/2017",267,12,-6.5,30,2.9,1945,-21.2,1.17,0,0,"Winter","No Holiday","Yes"
"928","13/12/2017",271,21,-8.3,39,1,2000,-19.8,0,0,0,"Winter","No Holiday","Yes"
"929","13/12/2017",271,22,-8.9,39,0.1,2000,-20.3,0,0,0,"Winter","No Holiday","Yes"
"930","13/12/2017",278,16,-4.5,26,2.2,2000,-21.1,0.56,0,0,"Winter","No Holiday","Yes"
"931","13/12/2017",310,7,-11.7,53,1.6,1998,-19.3,0,0,0,"Winter","No Holiday","Yes"
"932","13/12/2017",340,9,-11.1,46,3.4,1981,-20.4,0.1,0,0,"Winter","No Holiday","Yes"
"933","13/12/2017",373,19,-6.6,31,1.6,2000,-20.9,0,0,0,"Winter","No Holiday","Yes"
"934","13/12/2017",392,17,-5.6,29,1.7,2000,-20.8,0.18,0,0,"Winter","No Holiday","Yes"
"935","13/12/2017",537,18,-6.6,33,1.1,2000,-20.2,0,0,0,"Winter","No Holiday","Yes"
"936","13/12/2017",591,8,-11.4,47,3.3,2000,-20.4,0,0,0,"Winter","No Holiday","Yes"
"937","14/01/2018",29,5,-4.2,79,1.2,442,-7.3,0,0,0,"Winter","No Holiday","Yes"
"938","14/01/2018",48,4,-4,79,1.2,453,-7.1,0,0,0,"Winter","No Holiday","Yes"
"939","14/01/2018",49,6,-4.3,79,1.1,433,-7.4,0,0,0,"Winter","No Holiday","Yes"
"940","14/01/2018",59,7,-4.4,80,1.4,411,-7.3,0,0,0,"Winter","No Holiday","Yes"
"941","14/01/2018",79,3,-3.6,78,1.6,471,-6.8,0,0,0,"Winter","No Holiday","Yes"
"942","14/01/2018",81,8,-3.8,79,0.8,412,-6.9,0,0,0,"Winter","No Holiday","Yes"
"943","14/01/2018",111,2,-3.5,78,1,444,-6.7,0,0,0,"Winter","No Holiday","Yes"
"944","14/01/2018",118,9,-3.4,77,1.6,432,-6.8,0.12,0,0,"Winter","No Holiday","Yes"
"945","14/01/2018",134,10,-2.1,72,1.7,489,-6.4,0.34,0,0,"Winter","No Holiday","Yes"
"946","14/01/2018",144,23,2.7,60,0.6,794,-4.3,0,0,0,"Winter","No Holiday","Yes"
"947","14/01/2018",149,0,-4.4,81,0.7,414,-7.1,0,0,0,"Winter","No Holiday","Yes"
"948","14/01/2018",150,1,-3.7,79,0.9,438,-6.8,0,0,0,"Winter","No Holiday","Yes"
"949","14/01/2018",174,11,-0.5,64,0.7,537,-6.4,0.49,0,0,"Winter","No Holiday","Yes"
"950","14/01/2018",196,22,2.8,60,0.6,829,-4.2,0,0,0,"Winter","No Holiday","Yes"
"951","14/01/2018",208,19,3.9,54,1.1,1102,-4.5,0,0,0,"Winter","No Holiday","Yes"
"952","14/01/2018",210,20,3.5,55,1,1100,-4.7,0,0,0,"Winter","No Holiday","Yes"
"953","14/01/2018",213,21,3.1,58,0.4,936,-4.3,0,0,0,"Winter","No Holiday","Yes"
"954","14/01/2018",226,12,1.2,58,0.8,550,-6.1,0.74,0,0,"Winter","No Holiday","Yes"
"955","14/01/2018",250,18,4.1,53,1.3,1132,-4.6,0,0,0,"Winter","No Holiday","Yes"
"956","14/01/2018",272,13,3,52,1.4,568,-5.9,0.9,0,0,"Winter","No Holiday","Yes"
"957","14/01/2018",302,17,4.5,51,1.1,1244,-4.7,0.17,0,0,"Winter","No Holiday","Yes"
"958","14/01/2018",304,14,3.7,53,0.6,592,-5,0.74,0,0,"Winter","No Holiday","Yes"
"959","14/01/2018",353,15,4.6,50,0.9,824,-4.9,0.62,0,0,"Winter","No Holiday","Yes"
"960","14/01/2018",366,16,5.3,49,1.8,982,-4.5,0.43,0,0,"Winter","No Holiday","Yes"
"961","14/02/2018",51,4,1.1,67,1.7,1506,-4.3,0,0,0,"Winter","No Holiday","Yes"
"962","14/02/2018",56,5,1,68,0.6,1519,-4.2,0,0,0,"Winter","No Holiday","Yes"
"963","14/02/2018",101,3,1.1,65,1,1596,-4.7,0,0,0,"Winter","No Holiday","Yes"
"964","14/02/2018",108,6,1.1,66,0.9,1550,-4.5,0,0,0,"Winter","No Holiday","Yes"
"965","14/02/2018",129,2,1.2,64,0.9,1680,-4.8,0,0,0,"Winter","No Holiday","Yes"
"966","14/02/2018",160,23,-0.3,35,2.1,1577,-13.9,0,0,0,"Winter","No Holiday","Yes"
"967","14/02/2018",178,0,2,65,2.2,1885,-3.9,0,0,0,"Winter","No Holiday","Yes"
"968","14/02/2018",213,1,1.3,67,1.2,1738,-4.1,0,0,0,"Winter","No Holiday","Yes"
"969","14/02/2018",216,21,1.7,27,3.1,1734,-15.3,0,0,0,"Winter","No Holiday","Yes"
"970","14/02/2018",218,22,0.3,33,4,1436,-14.1,0,0,0,"Winter","No Holiday","Yes"
"971","14/02/2018",241,10,5.2,65,3.9,1313,-0.8,0.56,0,0,"Winter","No Holiday","Yes"
"972","14/02/2018",262,20,2.8,29,2.8,1473,-13.5,0,0,0,"Winter","No Holiday","Yes"
"973","14/02/2018",288,11,6.3,67,3.5,1179,0.6,0.52,0,0,"Winter","No Holiday","Yes"
"974","14/02/2018",292,7,1.3,66,1.1,1534,-4.3,0,0,0,"Winter","No Holiday","Yes"
"975","14/02/2018",312,12,6.9,67,3.9,986,1.1,0.42,0,0,"Winter","No Holiday","Yes"
"976","14/02/2018",316,19,3.9,37,1.4,1417,-9.4,0,0,0,"Winter","No Holiday","Yes"
"977","14/02/2018",326,9,3.9,64,2.9,1483,-2.3,0.18,0,0,"Winter","No Holiday","Yes"
"978","14/02/2018",349,13,7.2,65,3.8,773,1,0.61,0,0,"Winter","No Holiday","Yes"
"979","14/02/2018",398,14,7.8,57,3.5,675,-0.2,1.34,0,0,"Winter","No Holiday","Yes"
"980","14/02/2018",447,16,8,36,3.5,1013,-6.1,1.09,0,0,"Winter","No Holiday","Yes"
"981","14/02/2018",461,15,8.7,48,4.1,767,-1.7,1.68,0,0,"Winter","No Holiday","Yes"
"982","14/02/2018",484,17,6.6,34,2.8,1300,-8.1,0.42,0,0,"Winter","No Holiday","Yes"
"983","14/02/2018",559,18,5.1,34,2.3,1440,-9.5,0.09,0,0,"Winter","No Holiday","Yes"
"984","14/02/2018",606,8,2.1,65,1.1,1559,-3.8,0.01,0,0,"Winter","No Holiday","Yes"
"985","14/12/2017",52,4,-11,50,0.8,1718,-19.4,0,0,0,"Winter","No Holiday","Yes"
"986","14/12/2017",62,5,-10.8,48,0.8,1648,-19.6,0,0,0,"Winter","No Holiday","Yes"
"987","14/12/2017",80,3,-10.7,48,0.4,1651,-19.6,0,0,0,"Winter","No Holiday","Yes"
"988","14/12/2017",107,2,-10.6,44,0.8,1903,-20.5,0,0,0,"Winter","No Holiday","Yes"
"989","14/12/2017",108,6,-11,55,0.8,1541,-18.2,0,0,0,"Winter","No Holiday","Yes"
"990","14/12/2017",170,1,-9.8,48,0.8,2000,-18.7,0,0,0,"Winter","No Holiday","Yes"
"991","14/12/2017",171,0,-9.5,50,0.6,1953,-18,0,0,0,"Winter","No Holiday","Yes"
"992","14/12/2017",189,10,-7.7,43,0.9,1555,-18.1,0.35,0,0,"Winter","No Holiday","Yes"
"993","14/12/2017",211,23,-5.6,53,1.2,1290,-13.6,0,0,0,"Winter","No Holiday","Yes"
"994","14/12/2017",247,11,-6.1,38,1,1587,-18.1,0.52,0,0,"Winter","No Holiday","Yes"
"995","14/12/2017",277,20,-4.8,43,1.1,1397,-15.4,0,0,0,"Winter","No Holiday","Yes"
"996","14/12/2017",278,12,-4.9,34,1.3,1768,-18.3,0.6,0,0,"Winter","No Holiday","Yes"
"997","14/12/2017",279,7,-10.9,57,1.1,1387,-17.7,0,0,0,"Winter","No Holiday","Yes"
"998","14/12/2017",282,13,-3.8,32,0.9,1827,-18.1,0.52,0,0,"Winter","No Holiday","Yes"
"999","14/12/2017",294,14,-2.7,28,0.7,1857,-18.7,0.65,0,0,"Winter","No Holiday","Yes"
"1000","14/12/2017",301,15,-2.5,29,1.1,1667,-18.1,0.48,0,0,"Winter","No Holiday","Yes"
"1001","14/12/2017",305,9,-9.4,44,0.5,1680,-19.4,0.13,0,0,"Winter","No Holiday","Yes"
"1002","14/12/2017",309,22,-4.9,44,1.1,1369,-15.3,0,0,0,"Winter","No Holiday","Yes"
"1003","14/12/2017",316,21,-4.8,45,0.8,1351,-14.9,0,0,0,"Winter","No Holiday","Yes"
"1004","14/12/2017",335,16,-2.4,28,0.9,1878,-18.4,0.35,0,0,"Winter","No Holiday","Yes"
"1005","14/12/2017",382,17,-2.9,31,0.6,1723,-17.7,0.09,0,0,"Winter","No Holiday","Yes"
"1006","14/12/2017",410,19,-4.2,40,0.9,1216,-15.8,0,0,0,"Winter","No Holiday","Yes"
"1007","14/12/2017",612,18,-3.5,35,1.1,1414,-16.7,0,0,0,"Winter","No Holiday","Yes"
"1008","14/12/2017",621,8,-10.4,54,1.1,1432,-17.9,0.01,0,0,"Winter","No Holiday","Yes"
"1009","15/01/2018",38,4,4.9,73,1.8,881,0.4,0,0,0,"Winter","No Holiday","Yes"
